-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.01
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
0.48
0.85
0.76
0.4
-0.39
0.99
0.07
-0.17
1.03
-0.14
-0.49
0.98
-0.42
-0.15
1.13
0.05
0.13
1.34
0.03
0.19
0.9
-0.09
0.4
1.36
-0.06
0.34
1.37
-0.03
0.05
1.26
0.0
0.04
0.87
0.0
0.12
0.91
-0.01
0.08
0.96
-0.02
-0.01
1.02
-0.02
0.06
1.06
0.0
0.06
0.97
0.41
-0.03
1.17
0.5
0.0
1.12
0.48
0.02
1.01
0.45
-0.03
0.95
0.37
-0.11
0.89
0.3
-0.12
0.87
0.28
-0.08
0.94
0.05
0.0
1.02
-0.08
0.02
0.93
-0.23
0.04
0.94
0.39
-0.07
1.12
0.38
-0.05
1.14
0.36
-0.03
1.1
0.33
-0.02
1.01
0.3
0.03
0.98
0.31
0.03
1.04
0.29
0.02
1.04
0.12
0.02
1.11
0.06
0.01
1.09
0.01
0.0
1.06
0.0
0.03
1.03
0.01
0.0
0.99
0.03
-0.03
0.97
0.06
0.0
0.99
0.09
0.04
0.99
0.06
0.02
0.99
0.05
0.03
1.02
0.0
0.01
0.99
-0.02
0.03
0.98
-0.03
0.0
1.0
0.0
-0.05
0.99
0.0
-0.03
0.99
0.01
-0.03
1.01
0.02
-0.04
1.02
0.0
-0.03
1.05
0.0
-0.05
1.04
0.02
0.01
1.02
-0.38
-0.04
1.03
-0.41
0.02
1.02
-0.46
0.06
1.0
-0.5
0.02
0.98
-0.8
-0.1
0.96
-0.89
-0.09
0.94
-0.98
-0.04
0.93
-0.01
0.0
1.02
-0.01
0.0
1.01
-0.01
0.0
1.01
-0.01
0.0
1.02
-0.01
-0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
-0.01
1.02
-0.01
-0.01
1.02
-0.01
-0.01
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
-0.01
0.0
1.02
